date,kib_bencana_id,disaster_type,province,city,district,village,posko_id,posko_name,item_category,item_name,unit,anomaly_type,severity,score,target_need_qty,current_stock_qty,requested_qty,distributed_qty,message,action_suggestion
2025-11-10,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Warungkondang,Cieundeur,POSKO-76F869BF,Kp.ciendeur Rt.03/03,perbekalan_pangan,minyak,kg,critical_stock,medium,0.66,9.93,4.62,10.92,10.35,Stok hanya 0.34 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-28,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Warungkondang,Cieundeur,POSKO-76F869BF,Kp.ciendeur Rt.03/03,perbekalan_pangan,mpasi,paket,critical_stock,medium,0.57,38.33,38.5,43.86,44.09,Stok hanya 0.43 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-06,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Warungkondang,Cieundeur,POSKO-76F869BF,Kp.ciendeur Rt.03/03,kebersihan,pembalut,unit_bulan,critical_stock,medium,0.57,192.79,144.01,201.43,170.35,Stok hanya 0.43 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-30,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Warungkondang,Cieundeur,POSKO-76F869BF,Kp.ciendeur Rt.03/03,kebersihan,pembalut,unit_bulan,critical_stock,medium,0.55,160.26,148.89,181.96,152.15,Stok hanya 0.45 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-30,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Warungkondang,Cieundeur,POSKO-76F869BF,Kp.ciendeur Rt.03/03,kebersihan,popok_bayi,unit_bulan,critical_stock,medium,0.58,521.31,451.0,566.42,584.33,Stok hanya 0.42 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-16,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Warungkondang,Cieundeur,POSKO-76F869BF,Kp.ciendeur Rt.03/03,perbekalan_pangan,protein,kg,critical_stock,medium,0.58,18.76,14.32,20.67,22.01,Stok hanya 0.42 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-12,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Warungkondang,Cieundeur,POSKO-76F869BF,Kp.ciendeur Rt.03/03,kebersihan,sabun_cuci,unit_bulan,critical_stock,medium,0.55,408.72,310.42,404.38,384.41,Stok hanya 0.45 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-04,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Warungkondang,Cieundeur,POSKO-76F869BF,Kp.ciendeur Rt.03/03,kebersihan,sikat_pasta_gigi,unit_bulan,critical_stock,medium,0.65,445.74,241.98,414.54,381.59,Stok hanya 0.35 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-15,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Warungkondang,Cieundeur,POSKO-76F869BF,Kp.ciendeur Rt.03/03,kebersihan,sikat_pasta_gigi,unit_bulan,critical_stock,medium,0.52,353.1,331.51,374.25,320.45,Stok hanya 0.48 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-04,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cijedil,POSKO-782B61C6,rt 01 kp banjarpinang,air_sanitasi,air_bersih,liter,critical_stock,medium,0.75,4517.94,1680.42,4848.75,5056.73,Stok hanya 0.25 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-12-06,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cijedil,POSKO-782B61C6,rt 01 kp banjarpinang,air_sanitasi,air_bersih,liter,critical_stock,medium,0.58,3149.52,2768.71,3589.93,3696.26,Stok hanya 0.42 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-06,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cijedil,POSKO-782B61C6,rt 01 kp banjarpinang,air_sanitasi,air_botol_600ml,botol,critical_stock,medium,0.56,1341.94,965.08,1454.39,1305.94,Stok hanya 0.44 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-08,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cijedil,POSKO-782B61C6,rt 01 kp banjarpinang,air_sanitasi,air_botol_600ml,botol,critical_stock,medium,0.55,1193.0,984.74,1232.02,1031.56,Stok hanya 0.45 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-17,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cijedil,POSKO-782B61C6,rt 01 kp banjarpinang,air_sanitasi,air_botol_600ml,botol,critical_stock,medium,0.55,1286.05,980.38,1350.91,1410.43,Stok hanya 0.45 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-29,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cijedil,POSKO-782B61C6,rt 01 kp banjarpinang,air_sanitasi,air_botol_600ml,botol,critical_stock,medium,0.52,1049.84,1046.89,1203.08,1213.51,Stok hanya 0.48 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-04,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cijedil,POSKO-782B61C6,rt 01 kp banjarpinang,air_sanitasi,air_minum,liter,critical_stock,medium,0.61,752.99,431.08,822.43,878.07,Stok hanya 0.39 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-11,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cijedil,POSKO-782B61C6,rt 01 kp banjarpinang,air_sanitasi,air_minum,liter,critical_stock,medium,0.66,739.56,378.46,756.42,721.58,Stok hanya 0.34 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-30,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cijedil,POSKO-782B61C6,rt 01 kp banjarpinang,air_sanitasi,air_minum,liter,critical_stock,medium,0.52,557.75,526.78,568.83,552.22,Stok hanya 0.48 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-11,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cijedil,POSKO-782B61C6,rt 01 kp banjarpinang,shelter,alas_tidur,unit,critical_stock,high,0.86,295.82,61.36,333.02,340.42,Stok hanya 0.14 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-12,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cijedil,POSKO-782B61C6,rt 01 kp banjarpinang,shelter,alas_tidur,unit,fulfillment_gap,medium,0.56,293.2,1109.76,315.9,138.36,Distribusi belum memenuhi 56% dari request.,Cek kendala pemenuhan request dan eskalasi jika stok pusat tidak mencukupi.
2025-11-10,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cijedil,POSKO-782B61C6,rt 01 kp banjarpinang,perbekalan_pangan,beras,kg,critical_stock,medium,0.62,125.18,67.28,133.8,118.13,Stok hanya 0.38 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-24,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cijedil,POSKO-782B61C6,rt 01 kp banjarpinang,air_sanitasi,jamban,unit,critical_stock,medium,0.61,12.86,8.59,13.45,11.84,Stok hanya 0.39 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-04,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cijedil,POSKO-782B61C6,rt 01 kp banjarpinang,perbekalan_pangan,mie_instan,bungkus,critical_stock,medium,0.54,1505.98,1017.08,1477.86,1364.13,Stok hanya 0.46 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-22,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cijedil,POSKO-782B61C6,rt 01 kp banjarpinang,perbekalan_pangan,mie_instan,bungkus,critical_stock,medium,0.52,1193.0,1053.59,1252.75,1147.57,Stok hanya 0.48 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-05,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cijedil,POSKO-782B61C6,rt 01 kp banjarpinang,perbekalan_pangan,mpasi,paket,critical_stock,medium,0.7,76.63,35.48,81.35,82.13,Stok hanya 0.30 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-17,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cijedil,POSKO-782B61C6,rt 01 kp banjarpinang,perbekalan_pangan,mpasi,paket,critical_stock,medium,0.67,70.15,39.17,80.66,77.81,Stok hanya 0.33 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-10,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cijedil,POSKO-782B61C6,rt 01 kp banjarpinang,kebersihan,popok_bayi,unit_bulan,critical_stock,medium,0.69,1024.21,446.55,958.75,945.29,Stok hanya 0.31 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-23,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cijedil,POSKO-782B61C6,rt 01 kp banjarpinang,kebersihan,popok_bayi,unit_bulan,critical_stock,medium,0.61,829.71,555.29,937.01,896.35,Stok hanya 0.39 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-10,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cijedil,POSKO-782B61C6,rt 01 kp banjarpinang,perbekalan_pangan,protein,kg,critical_stock,medium,0.59,15.65,9.1,15.92,14.59,Stok hanya 0.41 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-10,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cijedil,POSKO-782B61C6,rt 01 kp banjarpinang,kebersihan,sabun_cuci,unit_bulan,critical_stock,medium,0.61,312.95,172.73,313.41,325.91,Stok hanya 0.39 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-18,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cijedil,POSKO-782B61C6,rt 01 kp banjarpinang,kebersihan,sabun_cuci,unit_bulan,critical_stock,medium,0.56,246.88,193.14,253.22,260.09,Stok hanya 0.44 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-22,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cijedil,POSKO-782B61C6,rt 01 kp banjarpinang,kebersihan,sabun_cuci,unit_bulan,critical_stock,medium,0.7,238.6,133.05,256.09,266.71,Stok hanya 0.30 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-05,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cijedil,POSKO-782B61C6,rt 01 kp banjarpinang,kebersihan,sabun_mandi,unit_bulan,critical_stock,medium,0.72,280.99,121.03,311.41,302.17,Stok hanya 0.28 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-16,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cijedil,POSKO-782B61C6,rt 01 kp banjarpinang,kebersihan,sabun_mandi,unit_bulan,critical_stock,medium,0.65,253.52,155.81,254.12,242.07,Stok hanya 0.35 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-18,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cijedil,POSKO-782B61C6,rt 01 kp banjarpinang,kebersihan,sabun_mandi,unit_bulan,critical_stock,medium,0.54,246.88,203.92,283.74,247.84,Stok hanya 0.46 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-12-11,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cijedil,POSKO-782B61C6,rt 01 kp banjarpinang,kebersihan,sabun_mandi,unit_bulan,critical_stock,medium,0.5,193.59,218.47,184.66,190.89,Stok hanya 0.50 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-21,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cijedil,POSKO-782B61C6,rt 01 kp banjarpinang,kebersihan,sikat_pasta_gigi,unit_bulan,critical_stock,medium,0.55,223.68,198.11,243.03,232.69,Stok hanya 0.45 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-12-06,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cijedil,POSKO-782B61C6,rt 01 kp banjarpinang,kebersihan,sikat_pasta_gigi,unit_bulan,critical_stock,medium,0.5,209.97,219.3,232.67,192.82,Stok hanya 0.50 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-10,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cibeureum,POSKO-7954DF3D,Pos Kampung Simpang rt 1 rw 3,air_sanitasi,air_minum,liter,critical_stock,medium,0.65,5082.16,2564.51,5304.27,5407.2,Stok hanya 0.35 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-17,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cibeureum,POSKO-7954DF3D,Pos Kampung Simpang rt 1 rw 3,shelter,alas_tidur,unit,critical_stock,medium,0.63,1579.1,1080.43,1634.42,1651.12,Stok hanya 0.37 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-24,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cibeureum,POSKO-7954DF3D,Pos Kampung Simpang rt 1 rw 3,shelter,alas_tidur,unit,critical_stock,medium,0.63,1579.1,1065.45,1607.99,1590.57,Stok hanya 0.37 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-09,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cibeureum,POSKO-7954DF3D,Pos Kampung Simpang rt 1 rw 3,perbekalan_pangan,beras,kg,critical_stock,medium,0.57,622.59,503.28,683.39,571.99,Stok hanya 0.43 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-15,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cibeureum,POSKO-7954DF3D,Pos Kampung Simpang rt 1 rw 3,air_sanitasi,jamban,unit,critical_stock,medium,0.51,73.34,71.75,73.29,76.07,Stok hanya 0.49 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-18,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cibeureum,POSKO-7954DF3D,Pos Kampung Simpang rt 1 rw 3,perbekalan_pangan,mie_instan,bungkus,critical_stock,medium,0.58,7578.48,6153.49,8703.07,7300.83,Stok hanya 0.42 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-22,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cibeureum,POSKO-7954DF3D,Pos Kampung Simpang rt 1 rw 3,perbekalan_pangan,mie_instan,bungkus,critical_stock,medium,0.5,7324.25,7262.79,8414.47,7131.61,Stok hanya 0.50 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-05,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cibeureum,POSKO-7954DF3D,Pos Kampung Simpang rt 1 rw 3,perbekalan_pangan,minyak,kg,critical_stock,medium,0.53,34.5,27.42,36.48,30.09,Stok hanya 0.47 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-24,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cibeureum,POSKO-7954DF3D,Pos Kampung Simpang rt 1 rw 3,perbekalan_pangan,minyak,kg,critical_stock,medium,0.56,31.58,25.94,34.0,31.76,Stok hanya 0.44 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-04,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cibeureum,POSKO-7954DF3D,Pos Kampung Simpang rt 1 rw 3,perbekalan_pangan,mpasi,paket,critical_stock,medium,0.66,48.19,26.22,54.98,54.37,Stok hanya 0.34 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-11,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cibeureum,POSKO-7954DF3D,Pos Kampung Simpang rt 1 rw 3,perbekalan_pangan,mpasi,paket,critical_stock,medium,0.52,47.97,36.35,52.5,54.96,Stok hanya 0.48 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-05,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cibeureum,POSKO-7954DF3D,Pos Kampung Simpang rt 1 rw 3,kebersihan,pembalut,unit_bulan,critical_stock,medium,0.57,825.86,603.09,898.88,852.48,Stok hanya 0.43 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-04,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cibeureum,POSKO-7954DF3D,Pos Kampung Simpang rt 1 rw 3,kebersihan,popok_bayi,unit_bulan,critical_stock,medium,0.54,578.33,420.21,627.58,677.67,Stok hanya 0.46 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-03,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cibeureum,POSKO-7954DF3D,Pos Kampung Simpang rt 1 rw 3,perbekalan_pangan,protein,kg,critical_stock,medium,0.74,96.33,38.31,110.04,109.27,Stok hanya 0.26 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-24,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cibeureum,POSKO-7954DF3D,Pos Kampung Simpang rt 1 rw 3,perbekalan_pangan,protein,kg,critical_stock,medium,0.51,78.95,71.1,83.38,71.61,Stok hanya 0.49 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-05,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cibeureum,POSKO-7954DF3D,Pos Kampung Simpang rt 1 rw 3,kebersihan,sabun_cuci,unit_bulan,critical_stock,medium,0.68,1725.08,934.01,1869.61,1757.72,Stok hanya 0.32 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-23,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cibeureum,POSKO-7954DF3D,Pos Kampung Simpang rt 1 rw 3,kebersihan,sabun_cuci,unit_bulan,critical_stock,medium,0.57,1556.47,1257.91,1767.79,1857.9,Stok hanya 0.43 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-30,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cibeureum,POSKO-7954DF3D,Pos Kampung Simpang rt 1 rw 3,kebersihan,sabun_mandi,unit_bulan,critical_stock,medium,0.54,1369.69,1329.51,1344.36,1433.34,Stok hanya 0.46 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-05,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cibeureum,POSKO-7954DF3D,Pos Kampung Simpang rt 1 rw 3,kebersihan,sikat_pasta_gigi,unit_bulan,critical_stock,medium,0.66,1725.08,988.23,1964.05,1773.22,Stok hanya 0.34 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-11,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cibeureum,POSKO-7954DF3D,Pos Kampung Simpang rt 1 rw 3,kebersihan,sikat_pasta_gigi,unit_bulan,critical_stock,medium,0.67,1840.72,952.46,1774.65,1770.82,Stok hanya 0.33 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-24,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cugenang,Cibeureum,POSKO-7954DF3D,Pos Kampung Simpang rt 1 rw 3,kebersihan,sikat_pasta_gigi,unit_bulan,critical_stock,medium,0.67,1579.1,962.91,1774.78,1880.12,Stok hanya 0.33 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-11,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cianjur,Babakan Karet,POSKO-7C9DDEE0,posko 2 RW 02,air_sanitasi,air_botol_600ml,botol,critical_stock,medium,0.68,266.47,118.87,281.76,225.08,Stok hanya 0.32 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-05,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cianjur,Babakan Karet,POSKO-7C9DDEE0,posko 2 RW 02,shelter,alas_tidur,unit,critical_stock,medium,0.59,45.9,30.27,43.99,44.56,Stok hanya 0.41 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-10,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cianjur,Babakan Karet,POSKO-7C9DDEE0,posko 2 RW 02,perbekalan_pangan,beras,kg,critical_stock,medium,0.52,22.55,14.18,23.33,19.42,Stok hanya 0.48 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-23,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cianjur,Babakan Karet,POSKO-7C9DDEE0,posko 2 RW 02,air_sanitasi,jamban,unit,critical_stock,medium,0.61,2.24,1.56,2.47,2.21,Stok hanya 0.39 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-30,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cianjur,Babakan Karet,POSKO-7C9DDEE0,posko 2 RW 02,air_sanitasi,jamban,unit,critical_stock,medium,0.59,1.97,1.64,2.13,2.12,Stok hanya 0.41 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-06,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cianjur,Babakan Karet,POSKO-7C9DDEE0,posko 2 RW 02,perbekalan_pangan,minyak,kg,critical_stock,medium,0.72,0.88,0.41,0.96,0.99,Stok hanya 0.28 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-11,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cianjur,Babakan Karet,POSKO-7C9DDEE0,posko 2 RW 02,perbekalan_pangan,minyak,kg,critical_stock,high,0.82,1.07,0.27,1.17,1.13,Stok hanya 0.18 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-12,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cianjur,Babakan Karet,POSKO-7C9DDEE0,posko 2 RW 02,perbekalan_pangan,minyak,kg,fulfillment_gap,medium,0.5,0.96,2.85,1.03,0.52,Distribusi belum memenuhi 50% dari request.,Cek kendala pemenuhan request dan eskalasi jika stok pusat tidak mencukupi.
2025-11-10,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cianjur,Babakan Karet,POSKO-7C9DDEE0,posko 2 RW 02,perbekalan_pangan,mpasi,paket,critical_stock,medium,0.55,10.67,6.31,10.13,8.13,Stok hanya 0.45 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-29,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cianjur,Babakan Karet,POSKO-7C9DDEE0,posko 2 RW 02,perbekalan_pangan,mpasi,paket,critical_stock,medium,0.51,6.49,6.9,7.26,7.17,Stok hanya 0.49 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-04,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cianjur,Babakan Karet,POSKO-7C9DDEE0,posko 2 RW 02,kebersihan,pembalut,unit_bulan,critical_stock,medium,0.64,29.26,16.06,28.81,23.87,Stok hanya 0.36 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-12-06,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cianjur,Babakan Karet,POSKO-7C9DDEE0,posko 2 RW 02,kebersihan,pembalut,unit_bulan,critical_stock,medium,0.57,20.4,18.81,22.33,23.59,Stok hanya 0.43 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-04,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cianjur,Babakan Karet,POSKO-7C9DDEE0,posko 2 RW 02,kebersihan,popok_bayi,unit_bulan,critical_stock,medium,0.55,111.71,74.78,120.26,110.55,Stok hanya 0.45 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
2025-11-11,BNC-2025-GT-0001,gempa_bumi_tsunami,Jawa Barat,Kab. Cianjur,Cianjur,Babakan Karet,POSKO-7C9DDEE0,posko 2 RW 02,kebersihan,popok_bayi,unit_bulan,critical_stock,medium,0.74,120.99,43.44,134.03,134.26,Stok hanya 0.26 dari ambang kritis.,Prioritaskan distribusi ulang atau restock dari gudang terdekat.
