kib_bencana_id,disaster_type,posko_id,posko_name,item_category,item_name,unit,series_length,train_until,test_start,test_end,best_model,mae,mape
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CA0626BB,Babakan Nagrog,perbekalan_pangan,beras,kg,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CA0626BB,Babakan Nagrog,air_sanitasi,jamban,unit,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CA0626BB,Babakan Nagrog,perbekalan_pangan,mie_instan,bungkus,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CA0626BB,Babakan Nagrog,perbekalan_pangan,minyak,kg,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CA0626BB,Babakan Nagrog,perbekalan_pangan,mpasi,paket,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CA0626BB,Babakan Nagrog,kebersihan,pembalut,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CA0626BB,Babakan Nagrog,kebersihan,popok_bayi,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CA0626BB,Babakan Nagrog,perbekalan_pangan,protein,kg,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CA0626BB,Babakan Nagrog,kebersihan,sabun_cuci,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CA0626BB,Babakan Nagrog,kebersihan,sabun_mandi,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CA0626BB,Babakan Nagrog,kebersihan,sikat_pasta_gigi,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CA0DDEC9,Kp. Buni Pasir RT.01 RW.06,air_sanitasi,air_bersih,liter,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CA0DDEC9,Kp. Buni Pasir RT.01 RW.06,air_sanitasi,air_botol_600ml,botol,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CA0DDEC9,Kp. Buni Pasir RT.01 RW.06,air_sanitasi,air_minum,liter,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CA0DDEC9,Kp. Buni Pasir RT.01 RW.06,shelter,alas_tidur,unit,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CA0DDEC9,Kp. Buni Pasir RT.01 RW.06,perbekalan_pangan,beras,kg,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CA0DDEC9,Kp. Buni Pasir RT.01 RW.06,air_sanitasi,jamban,unit,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CA0DDEC9,Kp. Buni Pasir RT.01 RW.06,perbekalan_pangan,mie_instan,bungkus,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CA0DDEC9,Kp. Buni Pasir RT.01 RW.06,perbekalan_pangan,minyak,kg,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CA0DDEC9,Kp. Buni Pasir RT.01 RW.06,perbekalan_pangan,mpasi,paket,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CA0DDEC9,Kp. Buni Pasir RT.01 RW.06,kebersihan,pembalut,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CA0DDEC9,Kp. Buni Pasir RT.01 RW.06,kebersihan,popok_bayi,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CA0DDEC9,Kp. Buni Pasir RT.01 RW.06,perbekalan_pangan,protein,kg,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CA0DDEC9,Kp. Buni Pasir RT.01 RW.06,kebersihan,sabun_cuci,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CA0DDEC9,Kp. Buni Pasir RT.01 RW.06,kebersihan,sabun_mandi,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CA0DDEC9,Kp. Buni Pasir RT.01 RW.06,kebersihan,sikat_pasta_gigi,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CA83B670,Lapang sepakbola koleberes,air_sanitasi,air_bersih,liter,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CA83B670,Lapang sepakbola koleberes,air_sanitasi,air_botol_600ml,botol,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CA83B670,Lapang sepakbola koleberes,air_sanitasi,air_minum,liter,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CA83B670,Lapang sepakbola koleberes,shelter,alas_tidur,unit,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CA83B670,Lapang sepakbola koleberes,perbekalan_pangan,beras,kg,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CA83B670,Lapang sepakbola koleberes,air_sanitasi,jamban,unit,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CA83B670,Lapang sepakbola koleberes,perbekalan_pangan,mie_instan,bungkus,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CA83B670,Lapang sepakbola koleberes,perbekalan_pangan,minyak,kg,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CA83B670,Lapang sepakbola koleberes,perbekalan_pangan,mpasi,paket,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CA83B670,Lapang sepakbola koleberes,kebersihan,popok_bayi,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CA83B670,Lapang sepakbola koleberes,perbekalan_pangan,protein,kg,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CA83B670,Lapang sepakbola koleberes,kebersihan,sabun_cuci,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CA83B670,Lapang sepakbola koleberes,kebersihan,sabun_mandi,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CA83B670,Lapang sepakbola koleberes,kebersihan,sikat_pasta_gigi,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CD9119D5,posko 7,air_sanitasi,air_bersih,liter,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CD9119D5,posko 7,air_sanitasi,air_botol_600ml,botol,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CD9119D5,posko 7,air_sanitasi,air_minum,liter,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CD9119D5,posko 7,shelter,alas_tidur,unit,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CD9119D5,posko 7,perbekalan_pangan,beras,kg,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CD9119D5,posko 7,air_sanitasi,jamban,unit,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CD9119D5,posko 7,perbekalan_pangan,mie_instan,bungkus,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CD9119D5,posko 7,perbekalan_pangan,minyak,kg,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CD9119D5,posko 7,perbekalan_pangan,mpasi,paket,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CD9119D5,posko 7,kebersihan,pembalut,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CD9119D5,posko 7,kebersihan,popok_bayi,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CD9119D5,posko 7,perbekalan_pangan,protein,kg,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CD9119D5,posko 7,kebersihan,sabun_cuci,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CD9119D5,posko 7,kebersihan,sabun_mandi,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CD9119D5,posko 7,kebersihan,sikat_pasta_gigi,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CE3556FD,Pos rw.03,air_sanitasi,air_bersih,liter,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CE3556FD,Pos rw.03,air_sanitasi,air_botol_600ml,botol,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CE3556FD,Pos rw.03,air_sanitasi,air_minum,liter,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CE3556FD,Pos rw.03,shelter,alas_tidur,unit,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CE3556FD,Pos rw.03,perbekalan_pangan,beras,kg,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CE3556FD,Pos rw.03,air_sanitasi,jamban,unit,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CE3556FD,Pos rw.03,perbekalan_pangan,mie_instan,bungkus,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CE3556FD,Pos rw.03,perbekalan_pangan,minyak,kg,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CE3556FD,Pos rw.03,perbekalan_pangan,mpasi,paket,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CE3556FD,Pos rw.03,kebersihan,popok_bayi,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CE3556FD,Pos rw.03,perbekalan_pangan,protein,kg,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CE3556FD,Pos rw.03,kebersihan,sabun_cuci,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CE3556FD,Pos rw.03,kebersihan,sabun_mandi,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CE3556FD,Pos rw.03,kebersihan,sikat_pasta_gigi,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CE63623B,rw.06,air_sanitasi,air_bersih,liter,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CE63623B,rw.06,air_sanitasi,air_botol_600ml,botol,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CE63623B,rw.06,air_sanitasi,air_minum,liter,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CE63623B,rw.06,shelter,alas_tidur,unit,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CE63623B,rw.06,perbekalan_pangan,beras,kg,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CE63623B,rw.06,air_sanitasi,jamban,unit,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CE63623B,rw.06,perbekalan_pangan,mie_instan,bungkus,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CE63623B,rw.06,perbekalan_pangan,minyak,kg,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CE63623B,rw.06,perbekalan_pangan,mpasi,paket,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CE63623B,rw.06,kebersihan,pembalut,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CE63623B,rw.06,kebersihan,popok_bayi,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CE63623B,rw.06,perbekalan_pangan,protein,kg,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CE63623B,rw.06,kebersihan,sabun_cuci,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CE63623B,rw.06,kebersihan,sabun_mandi,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CE63623B,rw.06,kebersihan,sikat_pasta_gigi,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CE8137A6,posko sayang,air_sanitasi,air_bersih,liter,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CE8137A6,posko sayang,air_sanitasi,air_botol_600ml,botol,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CE8137A6,posko sayang,air_sanitasi,air_minum,liter,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CE8137A6,posko sayang,shelter,alas_tidur,unit,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CE8137A6,posko sayang,perbekalan_pangan,beras,kg,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CE8137A6,posko sayang,air_sanitasi,jamban,unit,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CE8137A6,posko sayang,perbekalan_pangan,mie_instan,bungkus,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CE8137A6,posko sayang,perbekalan_pangan,minyak,kg,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CE8137A6,posko sayang,perbekalan_pangan,mpasi,paket,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CE8137A6,posko sayang,kebersihan,pembalut,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CE8137A6,posko sayang,kebersihan,popok_bayi,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CE8137A6,posko sayang,perbekalan_pangan,protein,kg,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CE8137A6,posko sayang,kebersihan,sabun_cuci,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CE8137A6,posko sayang,kebersihan,sabun_mandi,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CE8137A6,posko sayang,kebersihan,sikat_pasta_gigi,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CE82B3A8,Babakan Gasol,air_sanitasi,air_bersih,liter,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CE82B3A8,Babakan Gasol,air_sanitasi,air_botol_600ml,botol,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CE82B3A8,Babakan Gasol,air_sanitasi,air_minum,liter,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CE82B3A8,Babakan Gasol,shelter,alas_tidur,unit,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CE82B3A8,Babakan Gasol,perbekalan_pangan,beras,kg,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CE82B3A8,Babakan Gasol,air_sanitasi,jamban,unit,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CE82B3A8,Babakan Gasol,perbekalan_pangan,mie_instan,bungkus,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CE82B3A8,Babakan Gasol,perbekalan_pangan,minyak,kg,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CE82B3A8,Babakan Gasol,perbekalan_pangan,mpasi,paket,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CE82B3A8,Babakan Gasol,kebersihan,pembalut,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CE82B3A8,Babakan Gasol,kebersihan,popok_bayi,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CE82B3A8,Babakan Gasol,perbekalan_pangan,protein,kg,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CE82B3A8,Babakan Gasol,kebersihan,sabun_cuci,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CE82B3A8,Babakan Gasol,kebersihan,sabun_mandi,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-CE82B3A8,Babakan Gasol,kebersihan,sikat_pasta_gigi,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-D11A9EA5,Mekarsari Regency,air_sanitasi,air_bersih,liter,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-D11A9EA5,Mekarsari Regency,air_sanitasi,air_botol_600ml,botol,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-D11A9EA5,Mekarsari Regency,air_sanitasi,air_minum,liter,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-D11A9EA5,Mekarsari Regency,shelter,alas_tidur,unit,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-D11A9EA5,Mekarsari Regency,perbekalan_pangan,beras,kg,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-D11A9EA5,Mekarsari Regency,air_sanitasi,jamban,unit,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-D11A9EA5,Mekarsari Regency,perbekalan_pangan,mie_instan,bungkus,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-D11A9EA5,Mekarsari Regency,perbekalan_pangan,minyak,kg,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-D11A9EA5,Mekarsari Regency,perbekalan_pangan,mpasi,paket,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-D11A9EA5,Mekarsari Regency,kebersihan,pembalut,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-D11A9EA5,Mekarsari Regency,kebersihan,popok_bayi,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-D11A9EA5,Mekarsari Regency,perbekalan_pangan,protein,kg,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-D11A9EA5,Mekarsari Regency,kebersihan,sabun_cuci,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-D11A9EA5,Mekarsari Regency,kebersihan,sabun_mandi,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
BNC-2025-GT-0001,gempa_bumi_tsunami,POSKO-D11A9EA5,Mekarsari Regency,kebersihan,sikat_pasta_gigi,unit_bulan,45,2025-12-08,2025-12-09,2025-12-15,seasonal_naive_7,0.0,0.0
